"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported","Expenditure","DeckNum","IsSoloTraveler","people_in_group","IsSoloChild","TransportedChildWithGroup"
4450,3,"0",1,"C",140,"0","55 Cancri e",22,0,-1.16054583777153e-08,-9.8488850755373e-08,1.23715594606181e-08,2.10061034097494e-08,1.1108687229212e-08,"Genons","Clugete",1,-6.56079590335089e-08,"3","0",4,"0","0"
4450,4,"0",0,"C",140,"0","TRAPPIST-1e",28,0,-7.46192117596178e-08,3626.99999991721,1.12777091886121e-07,31.0000000833832,3263.0000001184,"Altar","Clugete",0,6921.00000015715,"3","0",4,"0","0"
4451,1,"1",1,"F",914,"0","TRAPPIST-1e",35,0,7.84689128969065e-08,1.36160314224536e-07,1.02189232551792e-07,-1.00241278002119e-07,-1.94686150005603e-08,"Poloos","Jamad",1,1.97108566670556e-07,"6","1",1,"0","0"
4452,1,"1",1,"G",727,"1","TRAPPIST-1e",30,0,6.74872607942481e-09,-5.96897585111387e-10,1.26425670403169e-07,1.64034576885394e-08,-7.6313765406029e-08,"Lison","Blace",1,7.26671911799928e-08,"7","1",1,"0","0"
4453,1,"0",0,"D",149,"0","TRAPPIST-1e",28,0,-6.19923566480301e-08,2559.99999990158,5.25761782351103e-09,134.000000066552,307.000000128223,"Azhasim","Inguel",0,3001.00000003962,"4","1",1,"0","0"
4456,1,"1",0,"F",916,"0","TRAPPIST-1e",23,0,-9.78411034531237e-08,9.9999999742698,159.00000002735,-1.1338477099946e-07,125.00000010568,"Arl","Wagnerray",1,293.999999896074,"6","1",1,"0","0"
4457,1,"1",0,"F",917,"0","TRAPPIST-1e",24,0,698.000000038315,1.91640318367025e-08,50.9999998779607,1.99999996210119,4.00000006088552,"Milyn","Nguerrettye",1,754.999999958426,"6","1",1,"0","0"
4459,1,"1",1,"G",733,"0","PSO J318.5-22",16,0,1.07271222085767e-07,-1.20848892194838e-07,-1.63846439445567e-07,-1.76309526430745e-07,-8.50926336119053e-08,"Arlen","Jacostarks",1,-4.38826269597289e-07,"7","1",1,"1","0"
4461,1,"1",1,"F",838,"1","TRAPPIST-1e",18,0,7.94351534540923e-08,-1.37591562517987e-07,1.79691311780585e-07,1.81344657320848e-07,-2.25290107012366e-08,"Annams","Mellé",1,2.80350549336301e-07,"6","1",1,"0","0"
4462,1,"1",0,"F",918,"0","TRAPPIST-1e",20,0,399.000000153924,77.0000000026167,311.000000040551,-5.94326194251846e-10,15.9999999001783,"Gillie","Bullerson",0,803.000000096675,"6","1",1,"0","0"
4463,1,"0",1,"B",145,"0","TRAPPIST-1e",29,0,-7.60155171806607e-08,8.68780607237978e-08,-1.75936951608906e-08,-3.28491036509035e-08,1.54882143468375e-07,"Maiam","Boltund",1,1.15301888199718e-07,"2","0",2,"0","0"
4463,2,"0",1,"B",145,"0","TRAPPIST-1e",29,0,5.67996273992176e-08,-2.03007554493361e-08,-3.78833116694941e-08,8.43456590458666e-08,1.76859229663759e-07,"Ionium","Boltund",1,2.59820448990013e-07,"2","0",2,"0","0"
4464,1,"1",0,"G",728,"1","TRAPPIST-1e",21,0,-7.18239222315633e-09,2.0299413517686e-07,-6.60420513577203e-09,-6.94348422923811e-08,-1.42532696030324e-08,"Sharie","Morrodgers",0,1.05519425922519e-07,"7","1",1,"0","0"
4465,1,"0",1,"A",54,"1","TRAPPIST-1e",2,0,6.32857087579965e-08,8.37416625967413e-08,-4.62926567147524e-08,-1.28912842052383e-07,-1.50469826557892e-07,"Aldhib","Diabysid",0,-1.78647953970289e-07,"1","0",3,"0","0"
4465,2,"0",0,"A",54,"1","TRAPPIST-1e",43,0,30.9999999367084,76.0000000971958,-6.1822891856656e-09,1353.00000013096,1713.00000020753,"Terons","Diabysid",0,3173.00000036621,"1","0",3,"0","0"
4465,3,"0",0,"A",54,"1","TRAPPIST-1e",28,0,-6.26799724025041e-08,1882.99999992138,-3.85029811259684e-08,0.999999957281863,4560.00000008626,"Gemmark","Diabysid",0,6443.99999986374,"1","0",3,"0","0"
4466,1,"0",0,"A",40,"0","55 Cancri e",31,1,-1.80036579112408e-07,2461.00000011494,1.16882492246939e-07,51.0000000205093,2141.00000011254,"Ainkard","Crakete",0,4653.00000018484,"1","1",1,"0","0"
4467,1,"1",0,"F",919,"0","TRAPPIST-1e",23,0,36.0000000321983,18.0000001626647,670.000000168158,1.47559049778483e-07,32.0000000616791,"Moniey","Hopperett",1,756.000000572259,"6","1",1,"0","0"
4469,1,"0",1,"B",146,"0","TRAPPIST-1e",26,0,-2.83448609834238e-08,-3.90255028011551e-08,-6.28908166422384e-08,-7.00710286715334e-08,7.85382292394971e-08,"Dabik","Brakeded",1,-1.21793979858854e-07,"2","0",2,"0","0"
4469,2,"0",0,"B",146,"0","55 Cancri e",43,0,1.13948311225933e-07,39.0000000312492,326.999999912778,4643.00000011592,84.9999999443888,"Coxan","Windend",0,5094.00000011829,"2","0",2,"0","0"
4470,1,"1",0,"F",839,"1","TRAPPIST-1e",28,0,1549.00000004094,5.08340920046805e-08,5.00000021661544,5.53243590315168e-08,1.77266810674544e-08,"Emmax","Baketton",0,1554.00000038144,"6","1",1,"0","0"
4472,1,"1",0,"G",734,"0","PSO J318.5-22",24,0,6.85442284084131e-08,266.000000020645,1455.00000005454,59.0000001411438,-1.14101416194962e-07,"Colly","Bartez",0,1780.00000017077,"7","0",2,"0","0"
4472,2,"1",0,"F",920,"0","TRAPPIST-1e",27,0,109.999999753478,1.33615205028256e-08,637.999999927877,-5.45273847344129e-08,1.66048106913237e-08,"Kerrie","Bartez",0,747.999999656795,"6","0",2,"0","0"
4473,1,"1",0,"F",841,"1","55 Cancri e",13,0,2243.99999997118,31.0000000896914,507.000000014839,-1.17310446589743e-07,142.000000031928,"NONE","NONE",0,2923.99999999033,"6","0",2,"0","0"
4473,2,"1",0,"E",292,"1","TRAPPIST-1e",27,0,994.000000094881,1.5949494874117e-08,25.9999999961831,0.999999747404115,9.94045521050734e-08,"Terek","Welte",0,1020.99999995382,"5","0",2,"0","0"
4474,1,"1",1,"G",730,"1","TRAPPIST-1e",2,0,-2.09187744063419e-08,1.02337318780308e-07,-1.07915380102264e-07,1.46211198751937e-07,-3.6771998110833e-08,"Helley","Tuckers",1,8.29423649128073e-08,"7","0",3,"0","1"
4474,2,"1",1,"G",730,"1","TRAPPIST-1e",24,0,4.43512252180667e-08,1.38894483272476e-07,6.3396833376304e-10,5.98798635331504e-08,3.98042839918689e-08,"Stancy","Garden",1,2.83563824349325e-07,"7","0",3,"0","1"
4474,3,"1",1,"G",730,"1","TRAPPIST-1e",2,0,-7.90922041884446e-08,-6.00231447161653e-08,9.3594324324016e-08,-8.20357844630505e-09,-2.33349798748936e-09,"Carita","Tuckers",1,-5.60581010143883e-08,"7","0",3,"0","1"
4475,1,"0",0,"A",55,"1","TRAPPIST-1e",50,1,13.0000000250972,238.999999983806,-2.93805101974991e-08,161.000000042207,2354.99999986854,"Wasaton","Fairdised",0,2767.99999989026,"1","0",2,"0","0"
4475,2,"0",1,"A",55,"1","55 Cancri e",27,0,-1.66880360384879e-07,-1.1039450409093e-07,1.52915981697421e-07,7.0353416532141e-08,7.92503181779722e-08,"Nesham","Fairdised",1,2.5244851931725e-08,"1","0",2,"0","0"
4476,1,"1",0,"F",921,"0","TRAPPIST-1e",26,0,1170.00000001488,8.04785073336546e-08,1.16278205689893e-07,187.000000044861,99.9999999863077,"Brancy","Miranciash",0,1457.00000024281,"6","1",1,"0","0"
4477,1,"1",0,"G",731,"1","55 Cancri e",31,0,23.0000001129438,8.05555306983273e-08,7.01033773560431e-08,1332.07700009562,17.000000072334,"Thel","Scheron",0,1372.07700043156,"7","1",1,"0","0"
4479,1,"1",0,"D",150,"0","TRAPPIST-1e",28,0,3559.00000000633,1.22274390588001e-07,2.23431986424959e-08,12.9999999206309,1.99999992905573,"Zelowl","Sidie",0,3574.00000000063,"4","1",1,"0","0"
4482,1,"1",0,"G",732,"1","55 Cancri e",4,0,-2.78463522624967e-08,-9.72099115547581e-08,6.841007272121e-08,3.80151120921924e-08,-4.04975303323335e-08,"Eillis","Bartines",0,-5.91286093361859e-08,"7","0",5,"0","1"
4482,2,"1",0,"G",732,"1","TRAPPIST-1e",9,0,2.07943159885879e-08,9.57040720462804e-08,-1.28626082174923e-07,-5.33992482500942e-08,-3.46973595702877e-07,"Idave","Anthompson",1,-4.12500538093026e-07,"7","0",5,"0","1"
4482,3,"1",0,"G",732,"1","TRAPPIST-1e",0,0,-1.17412007975259e-07,-1.31706949737148e-07,-8.30021761395027e-09,-2.54013108218032e-08,9.05878010619939e-09,"Ally","Bartines",1,-2.73761706041962e-07,"7","0",5,"0","1"
4482,4,"1",1,"G",732,"1","TRAPPIST-1e",35,0,1.31515043925407e-07,-1.02137283304709e-07,7.26712037292834e-10,-6.37391593677238e-08,4.40181056464932e-08,"Evan","Bartines",0,1.03834189367599e-08,"7","0",5,"0","1"
4482,5,"1",1,"G",732,"1","TRAPPIST-1e",3,0,1.21739906865094e-07,2.13972388640263e-07,8.34460336664394e-08,7.69779910737191e-08,1.07152070483683e-07,"Allia","Bartines",1,6.03288390729199e-07,"7","0",5,"0","1"
4483,1,"1",0,"D",151,"0","TRAPPIST-1e",25,0,1955.99999983749,-1.29639462869818e-07,160.999999933458,239.000000081873,27.9999999275502,"Price","Tepie",0,2383.99999965074,"4","0",2,"0","0"
4483,2,"1",0,"D",151,"0","TRAPPIST-1e",63,0,3087.00000002083,-3.93961787733607e-08,60.0000000492458,2.00000000819546,1.30399738777832e-07,"Fowoos","Tepie",0,3149.00000016928,"4","0",2,"0","0"
4485,1,"1",1,"F",922,"0","TRAPPIST-1e",34,0,-4.53190463220448e-08,8.00119805525606e-08,1.40266665904454e-07,-6.12960582821121e-08,-3.5432700244266e-08,"Rooses","Tirte",1,7.82308416085916e-08,"6","0",2,"0","0"
4485,2,"1",0,"F",922,"0","TRAPPIST-1e",35,0,1219.00000012708,1.08021555422e-07,1741.99999993138,740.000000015405,-1.72698906105591e-07,"Mos","Tirte",0,3701.00000000919,"6","0",2,"0","0"
4486,1,"1",1,"G",733,"1","TRAPPIST-1e",26,0,6.83510701674241e-08,-1.59920480826452e-07,-3.65961181366691e-08,4.170315054104e-08,-7.42017662436904e-08,"Janne","Mccarry",1,-1.60664144498347e-07,"7","1",1,"0","0"
4487,1,"1",0,"G",735,"0","TRAPPIST-1e",39,0,7.46528396763251e-08,2.99999995537641,-8.69748901794264e-08,802.000000100984,49.0000000031314,"Tine","Buckleinson",0,854.00000004717,"7","1",1,"0","0"
4490,1,"0",0,"D",143,"1","55 Cancri e",34,0,-1.29575794338113e-07,337.000000232982,1338.999999943,92.000000046135,264.000000126881,"Sadir","Idlatchse",0,2032.00000021942,"4","1",1,"0","0"
4491,1,"0",0,"B",148,"0","TRAPPIST-1e",36,0,-1.29283697379671e-08,1012.99999991451,1.00000007308636,15.999999985374,2825.00000002264,"Solark","Filerst",0,3854.99999998268,"2","1",1,"0","0"
4492,1,"1",1,"G",736,"0","TRAPPIST-1e",46,0,-1.72473173293095e-08,4.3087868428774e-08,-7.99452941696209e-08,-4.48285187382091e-08,-3.89456849009444e-08,"Ricke","Nolds",1,-1.3787894670931e-07,"7","1",1,"0","0"
4493,1,"1",0,"F",845,"1","TRAPPIST-1e",26,0,41.9999999367483,64.99999977747,894.999999981212,407.000000034905,-1.42119627370625e-07,"Sus","Coolez",1,1408.99999958822,"6","1",1,"0","0"
4494,1,"1",1,"F",846,"1","TRAPPIST-1e",28,0,2.57130036545189e-08,3.36124783230469e-09,1.26579676942032e-07,2.43797246716141e-07,-1.3439971616234e-07,"Labix","Weeke",1,2.65051458982657e-07,"6","1",1,"0","0"
4496,1,"1",0,"F",924,"0","55 Cancri e",20,0,-9.92390751513752e-08,3080.00000006593,6.99999995222328,4.29660661002979e-08,66.9999998830302,"Frey","Simsey",1,3153.99999984491,"6","1",1,"0","0"
4497,1,"1",1,"G",737,"0","TRAPPIST-1e",35,0,-1.85539978379065e-07,-3.24086492918263e-08,5.53939768032892e-08,1.21427621701203e-08,-1.50264483861426e-07,"Rician","Loway",0,-3.00676372558908e-07,"7","1",1,"0","0"
4498,1,"1",0,"G",734,"1","55 Cancri e",11,0,-1.22535932995989e-09,-1.54881553142311e-07,-1.8623745007253e-07,9.15668042086824e-08,-2.43561083871651e-07,"Valex","Munozanson",0,-4.94338642207769e-07,"7","0",8,"0","1"
4498,2,"1",1,"G",734,"1","PSO J318.5-22",14,0,2.3253148433015e-08,-2.58751883172505e-08,6.49563131166386e-08,-1.31405862814207e-07,1.26261188530251e-07,"Loise","Beckeetter",0,5.71895989484473e-08,"7","0",8,"0","1"
4498,3,"1",1,"G",734,"1","PSO J318.5-22",4,0,-2.52265887380368e-07,7.82344292907554e-08,4.4329417686043e-08,-1.52123774633877e-07,1.00715745142021e-07,"Lorie","Beckeetter",1,-1.81110069895425e-07,"7","0",8,"0","1"
4498,4,"1",0,"G",734,"1","TRAPPIST-1e",11,0,-3.64757840432863e-08,6.4123782231165e-08,-1.67276314682339e-07,-1.28812499808152e-07,-6.61219356631813e-08,"Dandy","Munozanson",0,-3.34562751965793e-07,"7","0",8,"0","1"
4498,5,"1",1,"G",734,"1","TRAPPIST-1e",31,0,1.05131691925451e-07,-2.34012885704853e-08,-1.32319283464751e-07,-3.60163235143251e-08,-1.3810646387627e-07,"Karay","Beckeetter",1,-2.2471166750038e-07,"7","0",8,"0","1"
4498,6,"1",0,"G",734,"1","TRAPPIST-1e",15,0,5.40462199783419e-08,893.000000047403,-1.28575069389868e-07,-5.26058238436778e-08,-7.17327080080788e-08,"Line","Munozanson",1,892.999999848535,"7","0",8,"0","1"
4498,7,"1",0,"G",734,"1","TRAPPIST-1e",39,0,-4.64818243811394e-08,2.00000006801928,-1.08834873982675e-07,69.0000001019682,835.999999989328,"Dary","Mallerez",0,907.000000003999,"7","0",8,"0","1"
4498,8,"1",0,"G",734,"1","TRAPPIST-1e",7,0,-2.01983508593921e-07,-7.47210540852038e-08,-1.29180473280524e-07,-1.22972017130003e-07,9.03811073075868e-08,"Kendy","Munozanson",0,-4.38475945782065e-07,"7","0",8,"0","1"
4500,1,"1",0,"F",847,"1","TRAPPIST-1e",24,0,83.0000000503096,-1.12258614211242e-07,129.000000009033,504.000000034392,-2.59164800179552e-07,"Gaylah","Mcdanield",0,715.999999722311,"6","1",1,"0","0"
4501,1,"1",1,"G",735,"1","TRAPPIST-1e",22,0,6.81205136426677e-08,-7.93388331732859e-10,7.53564185473634e-09,6.41944148373116e-08,3.27204756962624e-08,"Eilace","Castannison",1,1.71777657699245e-07,"7","1",1,"0","0"
4502,1,"1",1,"E",281,"0","TRAPPIST-1e",26,0,-1.78481640548397e-07,-1.16142980712756e-07,2.7231997764507e-08,-1.09707974636274e-07,-6.62344116050835e-08,"Triple","Jamai",0,-4.43335009738003e-07,"5","1",1,"0","0"
4505,1,"0",0,"C",165,"1","55 Cancri e",53,0,9.00222213455839e-08,864.000000048911,49.0000000942591,39.0000000073078,2375.99999983101,"Erraid","Wirdley",1,3328.00000007151,"3","0",2,"0","0"
4505,2,"0",0,"C",165,"1","TRAPPIST-1e",40,0,1.99999989417996,76.0000000449378,-5.10789346111455e-08,200.999999836966,1251.22500013521,"Dabik","Wirdley",0,1530.22499986021,"3","0",2,"0","0"
4506,1,"1",0,"E",294,"1","TRAPPIST-1e",19,0,160.000000256571,-6.44903794831368e-09,888.999999986286,-1.7856516363042e-08,-1.85484929133571e-07,"Bees","Kashe",0,1049.00000003307,"5","1",1,"0","0"
4508,1,"1",0,"F",926,"0","55 Cancri e",54,0,433.000000032373,-8.30665936185743e-08,866.999999914268,19.0000001310039,1.00000000663625,"Bants","Pepie",0,1320.00000000121,"6","0",3,"0","0"
4508,2,"1",0,"E",283,"0","TRAPPIST-1e",21,0,572.000000150682,584.000000166645,128.000000066809,14.0000000135786,2.30855763484041e-07,"Eet","Pepie",0,1298.00000062857,"5","0",3,"0","0"
4508,3,"1",0,"F",926,"0","TRAPPIST-1e",25,0,1339.9999998871,-1.05100282809725e-07,7.99999993666498,-1.13342929217962e-07,4.88168778044181e-08,"Cornys","Pepie",0,1347.99999965414,"6","0",3,"0","0"
4509,1,"1",0,"E",295,"1","TRAPPIST-1e",48,0,136.999999963747,3.06638095937897e-09,876.999999944281,1.32514032149791e-07,-6.82179040966365e-08,"Cats","Sopie",1,1013.99999997539,"5","0",3,"0","0"
4509,2,"1",0,"D",144,"1","PSO J318.5-22",41,0,81.9999998689739,5.5549423247649e-08,1126.9999999684,8.00000019410184,9.57657057801524e-08,"Sunk","Sopie",1,1217.00000018279,"4","0",3,"0","0"
4509,3,"1",0,"D",144,"1","TRAPPIST-1e",13,0,27.00000007735,-3.40444331503102e-08,3245.99999995066,6.98103705663148e-08,-6.00462349607338e-08,"Ecco","Sopie",1,3273.00000000373,"4","0",3,"0","0"
4510,1,"0",0,"B",177,"1","TRAPPIST-1e",57,0,2.69671737101669e-08,1.24620242144933e-07,3.0576990065434e-08,1.54593507881431e-08,1.43377269051211e-07,"Gluinom","Siviothy",1,3.41001025759888e-07,"2","1",1,"0","0"
4511,1,"0",1,"B",178,"1","TRAPPIST-1e",25,0,-1.06624306718572e-08,1.81077142714452e-08,-1.05665735484882e-07,5.13761988574648e-08,1.07349261056908e-07,"Gemmark","Crueld",1,6.0505008029079e-08,"2","0",2,"0","0"
4511,2,"0",1,"B",178,"1","55 Cancri e",48,0,-1.87832600815268e-07,-2.83477814790447e-07,-1.64228586133684e-07,5.74960619678267e-08,1.01275279113994e-07,"Atrino","Crueld",1,-4.76767660657578e-07,"2","0",2,"0","0"
4512,1,"1",0,"E",296,"1","TRAPPIST-1e",34,0,848.9999999519,51.0000002125689,374.999999873202,2.32771393590915e-08,23.9999999602391,"Yos","Stike",0,1299.00000002119,"5","1",1,"0","0"
4514,1,"1",1,"G",736,"1","TRAPPIST-1e",16,0,-4.48757224848345e-08,-2.01114075475103e-07,-2.94092455450454e-08,-4.45220164470779e-08,-1.64145068073408e-07,"Jacque","Cleman",1,-4.84066128025469e-07,"7","1",1,"1","0"
4515,1,"1",0,"G",739,"0","TRAPPIST-1e",0,0,-1.96337033376403e-07,-5.95265838179605e-08,-1.54347631415252e-08,6.31395161004878e-08,1.21127684994473e-07,"Lynnie","Fryersonis",0,-8.70311792409283e-08,"7","0",2,"0","0"
4515,2,"1",0,"G",739,"0","55 Cancri e",15,0,5.99999982705992,1739.99999992306,2184.00000004538,7.2185794815689e-08,1.20795581104272e-08,"Samie","Fryersonis",1,3929.99999987976,"7","0",2,"0","0"
4516,1,"1",0,"F",848,"1","55 Cancri e",37,0,426.000000020478,1.26372175603092e-07,1.99999989761226,193.999999894986,307.999999999533,"Marky","Cleminglas",0,929.99999993898,"6","1",1,"0","0"
4517,1,"1",0,"F",849,"1","TRAPPIST-1e",37,0,452.000000060056,-2.87776199799197e-08,233.999999966794,19.0000000427964,1289.99999992312,"Bara","Mcleandez",0,1994.99999996399,"6","1",1,"0","0"
4518,1,"1",0,"G",740,"0","TRAPPIST-1e",49,0,819.999999972356,0.999999931597296,690.00000007329,291.999999897992,12.9999999578631,"Dennya","Juartis",0,1815.9999998331,"7","1",1,"0","0"
4521,1,"1",0,"F",929,"0","TRAPPIST-1e",18,0,0.999999848731288,0.999999991743223,-1.70142325006488e-07,4.54331561816019e-08,745.999999993808,"Jessa","Oneidson",0,747.999999709574,"6","1",1,"0","0"
4522,1,"1",0,"F",850,"1","TRAPPIST-1e",25,0,100.999999977717,31.999999770725,1.4683779612779e-07,136.999999959265,632.999999974464,"Belix","Stephend",1,902.999999829009,"6","1",1,"0","0"
4524,1,"1",0,"F",930,"0","PSO J318.5-22",11.692,0,9.11702615027229e-08,116.000000104748,2048.00000018676,1.99999997922594,1.77249514208475e-08,"Briane","Fulloydez",1,2166.00000037963,"6","1",1,"1","0"
4529,1,"1",0,"G",738,"1","55 Cancri e",43,0,26.0000000409753,131.999999941807,2.9999999689981,117.000000030283,554.999999864649,"Terald","Oneiles",0,832.999999846712,"7","1",1,"0","0"
4530,1,"1",0,"F",933,"0","TRAPPIST-1e",20,0,8.99999998608524,-2.1380241829725e-08,156.999999886426,524.999999887214,-1.92984319863159e-08,"Fanna","Leonaldez",0,690.999999719046,"6","1",1,"0","0"
4531,1,"0",1,"C",142,"0","TRAPPIST-1e",54,0,-8.29778177144323e-08,-8.38567497854393e-08,-1.43741451433102e-07,-2.18103542862681e-08,-1.22239158949409e-07,"Thabius","Stelative",1,-4.54625532168651e-07,"3","1",1,"0","0"
4532,1,"1",1,"G",739,"1","TRAPPIST-1e",30,0,-4.54923294526478e-08,5.78130218492469e-08,-5.34819151819831e-09,-1.46631816769127e-07,-1.04297532276917e-08,"Lynez","Serraynardy",1,-1.50089069118418e-07,"7","1",1,"0","0"
4533,1,"0",1,"B",149,"0","TRAPPIST-1e",37,0,7.96585293682592e-08,2.0325815077718e-07,4.28547198168831e-08,-1.03440660684689e-07,-1.70377356473865e-07,"Sino","Anindery",1,5.19533828037682e-08,"2","1",1,"0","0"
4534,1,"1",0,"F",851,"1","55 Cancri e",30,0,59.9999998897338,40.9999998623899,553.000000041254,1.00000017188921,7.30529018166993e-08,"Carry","Floydendley",1,655.000000038319,"6","1",1,"0","0"
4535,1,"1",0,"F",934,"0","TRAPPIST-1e",20,0,631.000000053701,93.0000001190867,5.49435286025877e-08,1.01656018537337e-07,-1.52622461088231e-07,"Randa","Cardners",0,724.000000176765,"6","0",2,"0","0"
4535,2,"1",0,"G",742,"0","TRAPPIST-1e",20,0,25.0000000678765,1.73702290234088e-07,796.000000054162,44.000000154613,43.9999999442882,"Jerrye","Cardners",0,909.000000394642,"7","0",2,"0","0"
4537,1,"1",0,"F",852,"1","TRAPPIST-1e",24,0,-5.33941776465588e-09,591.000000063359,-4.61843386288666e-08,4.27719932474958e-08,1559.9999999545,"Josey","Mccard",0,2151.00000000911,"6","1",1,"0","0"
4538,1,"1",0,"F",935,"0","TRAPPIST-1e",44,0,3.4169079162022e-08,120.999999895293,2.46128914719095e-09,748.00000014164,-1.36774928365633e-07,"Karia","Hammons",0,868.999999936789,"6","1",1,"0","0"
4539,1,"1",0,"G",740,"1","55 Cancri e",0,0,3.70330461931236e-08,8.90130874392896e-08,-4.48458965587089e-08,1.21926394337812e-08,1.07250266304953e-07,"Sanda","Carterson",1,2.00643142812438e-07,"7","0",2,"0","1"
4539,2,"1",1,"G",740,"1","TRAPPIST-1e",15,0,-4.68657612304205e-08,2.36792603244197e-08,2.09725337504607e-08,2.8216220048417e-08,-7.03936415621389e-08,"Arla","Carterson",1,-4.4391388669262e-08,"7","0",2,"0","1"
4542,1,"0",1,"B",150,"0","TRAPPIST-1e",19,0,-9.64938466293733e-08,-1.25234545552703e-07,2.12800435884156e-08,2.52720872551112e-08,-3.51809352771981e-08,"Coxak","Sterve",1,-2.10357196615748e-07,"2","0",2,"0","0"
4542,2,"0",1,"B",150,"0","55 Cancri e",20,0,5.96779601766612e-08,8.16650466920988e-08,1.41329740776238e-07,-1.25520031368258e-07,1.10800401790024e-07,"Arrai","Stracary",1,2.67953118066765e-07,"2","0",2,"0","0"
4543,1,"1",0,"F",936,"0","PSO J318.5-22",20,1,13.9999998693803,-1.07977857445691e-07,59.0000001574866,1776.99999992069,5.76641636491984e-08,"Quakes","Winie",0,1849.99999989725,"6","1",1,"0","0"
4544,1,"1",1,"G",743,"0","TRAPPIST-1e",34,0,-1.24316721101554e-08,-4.0695676366058e-08,2.26580320630522e-08,-5.19441432048842e-08,-1.9800552037206e-08,"Regana","Pottney",1,-1.02214011655251e-07,"7","1",1,"0","0"
4546,1,"1",1,"G",744,"0","PSO J318.5-22",17,0,3.37339736763134e-08,-1.48566149718497e-08,-2.23830932997162e-08,7.601722462277e-09,-2.14575100992621e-08,"Kenda","Bailes",1,-1.73615222322376e-08,"7","1",1,"1","0"
4547,1,"1",0,"E",297,"1","TRAPPIST-1e",20,0,-1.53242359605104e-07,24.9999999775052,-2.02235926014381e-07,-7.79184661837541e-08,802.999999989675,"Warry","Navages",1,827.999999533783,"5","1",1,"0","0"
4549,1,"1",0,"E",298,"1","TRAPPIST-1e",42,0,-5.37465725989715e-08,0.999999990513694,-2.63172396856943e-07,16.9999999759675,1600.99999995719,"Leria","Woody",0,1618.99999960675,"5","1",1,"0","0"
4550,1,"1",0,"F",853,"1","TRAPPIST-1e",28,0,1.05633804564969e-07,179.999999999366,516.000000086611,1581.59699992055,1735.33000001967,"Ebonyd","Sotond",1,4012.92700013184,"6","1",1,"0","0"
4552,1,"1",0,"F",937,"0","TRAPPIST-1e",43,0,375.000000248048,102.999999988054,1989.9999999672,35.999999911314,-3.70973505654828e-08,"Cinst","Bake",1,2504.00000007752,"6","1",1,"0","0"
4553,1,"0",0,"C",143,"0","PSO J318.5-22",55,1,2.80146643349521e-07,102.000000045219,-8.42105204451858e-08,277.999999980134,5353.00000006316,"Auvam","Watuald",0,5733.00000028445,"3","1",1,"0","0"
4555,1,"1",0,"G",743,"1","TRAPPIST-1e",21,0,28.999999933674,27.0000000106135,47.0000000675367,693.999999913254,10.9999998841354,"Claine","Wiggs",0,807.999999809213,"7","1",1,"0","0"
4557,1,"1",0,"E",286,"0","TRAPPIST-1e",17,0,4.32736905032475e-08,655.999999917373,294.999999905329,-6.44071506402253e-08,35.000000109356,"Dwin","Mirez",0,985.999999910925,"5","1",1,"1","0"
4558,1,"0",0,"C",167,"1","55 Cancri e",54,0,3.38082728135376e-08,558.999999888405,-7.04891509508989e-08,15238.0000000877,2799.00000020501,"Wezna","Baleful",0,18596.0000001444,"3","1",1,"0","0"
4559,1,"1",0,"F",854,"1","TRAPPIST-1e",25,0,-1.6642954800187e-08,204.999999923,2.0566323282805e-08,1.55714086531091e-07,548.999999960023,"Elene","Rasmussony",1,754.000000042661,"6","1",1,"0","0"
4560,1,"1",0,"G",744,"1","TRAPPIST-1e",46.81784,0,1.32849322613179e-08,57.000000031537,851.000000104352,-1.16775774333884e-07,-5.44874264042546e-09,"Daven","Monsoney",1,908.000000026949,"7","1",1,"0","0"
4561,1,"0",0,"C",168,"1","55 Cancri e",45,0,1.88795070265572e-07,495.999999990323,8.94177357645362e-09,1940.00000009515,4195.00000008267,"Alrair","Unhearfus",0,6631.00000036588,"3","1",1,"0","0"
4562,1,"0",1,"B",180,"1","TRAPPIST-1e",31,0,-2.99152174369104e-08,-5.02846289776287e-08,-1.6862444674878e-07,7.41509111522209e-08,-1.41952702686777e-07,"Shaton","Reedall",1,-3.16626084697875e-07,"2","1",1,"0","0"
4563,1,"0",1,"C",169,"1","55 Cancri e",19,0,-5.24950547356671e-08,7.28957314320375e-08,-4.55266434718658e-08,-1.16623205289383e-07,3.19369894293288e-08,"Altanin","Switud",1,-1.09812182635549e-07,"3","1",1,"0","0"
4564,1,"1",0,"G",745,"0","TRAPPIST-1e",30,0,104.207899889833,43.0000002065106,-3.62041956981881e-08,-1.12352081540343e-07,5.9999999707937,"Tera","Merkins",0,153.207899918581,"7","1",1,"0","0"
4565,1,"1",0,"G",746,"0","TRAPPIST-1e",24,0,191.000000194972,496.999999989432,-5.24595989899493e-10,3.25758760633815e-09,15.9999999391888,"Paulie","Patteraley",0,704.000000126326,"7","1",1,"0","0"
4567,1,"1",0,"F",939,"0","TRAPPIST-1e",17.82711,0,-2.30007600967484e-07,19.9999998630908,38.0000000265859,359.0000000053,516.000000126758,"Marine","Flemaney",0,932.999999791727,"6","1",1,"1","0"
